,Recipients,Sends,Deliveries,Opens,Conversions,Send Rate,Delivery Rate,Open Rate,Conversion Rate
715,1685.0,1550.0,1369.0,535.0,72.0,0.9198813056379822,0.8832258064516129,0.3907962016070124,0.13457943925233645
716,1445.0,1150.0,1066.0,496.0,48.0,0.7958477508650519,0.9269565217391305,0.4652908067542214,0.0967741935483871
717,3240.0,2981.0,2687.0,1276.0,198.0,0.9200617283950617,0.9013753773901375,0.4748790472646074,0.15517241379310345
718,1214.0,1070.0,979.0,448.0,52.0,0.8813838550247117,0.9149532710280374,0.4576098059244127,0.11607142857142858
719,1402.0,1142.0,1031.0,513.0,64.0,0.8145506419400856,0.9028021015761821,0.49757516973811833,0.12475633528265107
720,962.0,702.0,661.0,182.0,20.0,0.7297297297297297,0.9415954415954416,0.2753403933434191,0.10989010989010989
721,1102.0,1014.0,911.0,516.0,68.0,0.9201451905626135,0.8984220907297831,0.566410537870472,0.13178294573643412
722,1507.0,1386.0,1296.0,536.0,62.0,0.9197080291970803,0.935064935064935,0.41358024691358025,0.11567164179104478
723,1346.0,1239.0,1122.0,510.0,81.0,0.9205052005943536,0.9055690072639225,0.45454545454545453,0.1588235294117647
724,1569.0,1444.0,1335.0,795.0,83.0,0.9203314212874443,0.9245152354570637,0.5955056179775281,0.10440251572327044
725,1708.0,1572.0,1420.0,679.0,84.0,0.9203747072599532,0.9033078880407125,0.478169014084507,0.12371134020618557
726,2207.0,1780.0,1621.0,823.0,85.0,0.8065246941549615,0.9106741573033708,0.5077112893275756,0.10328068043742406
727,988.0,909.0,834.0,440.0,63.0,0.9200404858299596,0.9174917491749175,0.5275779376498801,0.1431818181818182
728,944.0,868.0,767.0,424.0,41.0,0.9194915254237288,0.8836405529953917,0.5528031290743155,0.09669811320754718
729,1238.0,858.0,776.0,274.0,43.0,0.6930533117932148,0.9044289044289044,0.35309278350515466,0.15693430656934307
730,1321.0,1216.0,1119.0,504.0,49.0,0.9205147615442847,0.9202302631578947,0.450402144772118,0.09722222222222222
731,2133.0,1894.0,1760.0,790.0,90.0,0.8879512423816222,0.9292502639915523,0.44886363636363635,0.11392405063291139
732,1362.0,1253.0,1117.0,599.0,37.0,0.919970631424376,0.8914604948124502,0.5362578334825425,0.06176961602671119
733,987.0,752.0,692.0,337.0,39.0,0.7619047619047619,0.9202127659574468,0.4869942196531792,0.11572700296735905
734,704.0,540.0,490.0,288.0,26.0,0.7670454545454546,0.9074074074074074,0.5877551020408164,0.09027777777777778
735,839.0,621.0,567.0,226.0,36.0,0.7401668653158522,0.9130434782608695,0.3985890652557319,0.1592920353982301
736,1037.0,954.0,887.0,494.0,37.0,0.9199614271938283,0.929769392033543,0.5569334836527621,0.07489878542510121
737,1364.0,1052.0,950.0,398.0,44.0,0.7712609970674487,0.903041825095057,0.4189473684210526,0.11055276381909548
738,1089.0,866.0,761.0,317.0,36.0,0.7952249770431589,0.8787528868360277,0.41655716162943496,0.11356466876971609
739,1259.0,1158.0,1044.0,456.0,48.0,0.9197776012708498,0.9015544041450777,0.4367816091954023,0.10526315789473684
740,1613.0,1484.0,1333.0,554.0,49.0,0.9200247985120893,0.8982479784366577,0.4156039009752438,0.08844765342960288
741,1156.0,1064.0,948.0,713.0,72.0,0.9204152249134948,0.8909774436090225,0.7521097046413502,0.10098176718092566
742,1528.0,1406.0,1246.0,626.0,60.0,0.9201570680628273,0.8862019914651493,0.5024077046548957,0.09584664536741214
743,1536.0,1080.0,973.0,439.0,55.0,0.703125,0.9009259259259259,0.4511819116135663,0.1252847380410023
744,1534.0,1412.0,1290.0,423.0,67.0,0.9204693611473272,0.9135977337110481,0.32790697674418606,0.15839243498817968
745,542.0,382.0,332.0,117.0,11.0,0.7047970479704797,0.8691099476439791,0.35240963855421686,0.09401709401709402
746,2085.0,1918.0,1732.0,934.0,185.0,0.9199040767386091,0.9030239833159541,0.5392609699769053,0.1980728051391863
747,1502.0,1382.0,1258.0,437.0,54.0,0.9201065246338216,0.91027496382055,0.34737678855325915,0.12356979405034325
748,1162.0,1033.0,924.0,380.0,58.0,0.8889845094664371,0.8944820909970959,0.41125541125541126,0.15263157894736842
749,1531.0,1409.0,1273.0,530.0,73.0,0.9203135205747878,0.9034776437189496,0.41633935585231735,0.13773584905660377
750,1215.0,804.0,755.0,292.0,38.0,0.6617283950617284,0.9390547263681592,0.38675496688741723,0.13013698630136986
751,1384.0,1273.0,1188.0,473.0,57.0,0.9197976878612717,0.9332285938727416,0.39814814814814814,0.12050739957716702
752,1280.0,1178.0,1061.0,519.0,77.0,0.9203125,0.900679117147708,0.4891611687087653,0.14836223506743737
753,1291.0,1188.0,1039.0,440.0,56.0,0.9202168861347793,0.8745791245791246,0.42348411934552455,0.12727272727272726
754,1194.0,1099.0,978.0,729.0,66.0,0.9204355108877722,0.8898999090081893,0.745398773006135,0.09053497942386832
755,1327.0,1221.0,1085.0,513.0,69.0,0.920120572720422,0.8886158886158886,0.4728110599078341,0.13450292397660818
756,713.0,656.0,610.0,307.0,51.0,0.9200561009817672,0.9298780487804879,0.5032786885245901,0.16612377850162866
757,1026.0,936.0,860.0,309.0,44.0,0.9122807017543859,0.9188034188034188,0.35930232558139535,0.1423948220064725
758,1451.0,1113.0,1034.0,562.0,68.0,0.7670572019297036,0.9290206648697215,0.5435203094777563,0.12099644128113879
759,1669.0,1494.0,1391.0,726.0,79.0,0.8951467944877172,0.9310575635876841,0.5219266714593818,0.10881542699724518
760,1155.0,1063.0,1004.0,357.0,66.0,0.9203463203463204,0.9444967074317968,0.3555776892430279,0.18487394957983194
761,1331.0,1083.0,984.0,550.0,56.0,0.8136739293764087,0.9085872576177285,0.5589430894308943,0.10181818181818182
762,1075.0,989.0,923.0,361.0,28.0,0.92,0.9332659251769464,0.39111592632719394,0.07756232686980609
763,1635.0,1504.0,1343.0,593.0,68.0,0.9198776758409786,0.8929521276595744,0.4415487714072971,0.11467116357504216
764,1787.0,1533.0,1373.0,643.0,65.0,0.8578623391158366,0.8956294846705806,0.46831755280407866,0.10108864696734059
765,1601.0,1411.0,1262.0,510.0,48.0,0.8813241723922548,0.8944011339475549,0.4041204437400951,0.09411764705882353
766,1132.0,1041.0,953.0,474.0,69.0,0.9196113074204947,0.9154658981748319,0.49737670514165794,0.14556962025316456
767,1093.0,1005.0,927.0,320.0,27.0,0.9194876486733761,0.9223880597014925,0.3451995685005394,0.084375
768,1435.0,1259.0,1157.0,386.0,31.0,0.8773519163763066,0.9189833200953137,0.33362143474503025,0.08031088082901554
769,1569.0,1196.0,1075.0,573.0,87.0,0.7622689611217336,0.8988294314381271,0.5330232558139535,0.1518324607329843
770,1900.0,1748.0,1592.0,460.0,43.0,0.92,0.9107551487414187,0.2889447236180904,0.09347826086956522
771,2059.0,1894.0,1759.0,553.0,81.0,0.9198640116561437,0.9287222808870116,0.31438317225696416,0.14647377938517178
772,1397.0,1285.0,1164.0,649.0,55.0,0.9198282032927703,0.9058365758754864,0.5575601374570447,0.0847457627118644
773,503.0,441.0,401.0,189.0,19.0,0.8767395626242545,0.909297052154195,0.4713216957605985,0.10052910052910052
774,1615.0,1088.0,946.0,381.0,43.0,0.6736842105263158,0.8694852941176471,0.40274841437632136,0.11286089238845144
775,1297.0,1193.0,1106.0,438.0,55.0,0.9198149575944488,0.9270746018440905,0.3960216998191682,0.12557077625570776
776,832.0,720.0,671.0,260.0,33.0,0.8653846153846154,0.9319444444444445,0.38748137108792846,0.12692307692307692
777,1074.0,988.0,875.0,401.0,39.0,0.9199255121042831,0.8856275303643725,0.4582857142857143,0.09725685785536159
778,1742.0,1593.0,1445.0,454.0,46.0,0.9144661308840414,0.9070935342121783,0.31418685121107265,0.1013215859030837
779,1420.0,898.0,800.0,435.0,45.0,0.6323943661971831,0.89086859688196,0.54375,0.10344827586206896
780,3596.0,3221.0,2942.0,958.0,135.0,0.8957174638487208,0.9133809375970195,0.3256288239292998,0.1409185803757829
781,1698.0,1437.0,1248.0,663.0,127.0,0.8462897526501767,0.8684759916492694,0.53125,0.19155354449472098
782,1363.0,1203.0,1056.0,607.0,69.0,0.8826118855465884,0.8778054862842892,0.5748106060606061,0.11367380560131796
783,1208.0,1033.0,934.0,409.0,24.0,0.8551324503311258,0.904162633107454,0.43790149892933616,0.05867970660146699
784,2171.0,1997.0,1826.0,694.0,61.0,0.919852602487333,0.9143715573360041,0.380065717415115,0.08789625360230548
785,831.0,765.0,684.0,323.0,21.0,0.9205776173285198,0.8941176470588236,0.4722222222222222,0.06501547987616099
786,1526.0,1404.0,1286.0,593.0,76.0,0.9200524246395806,0.915954415954416,0.46111975116640747,0.1281618887015177
787,643.0,558.0,512.0,329.0,39.0,0.8678071539657853,0.9175627240143369,0.642578125,0.11854103343465046
788,1594.0,1159.0,1065.0,508.0,46.0,0.7271016311166876,0.9188955996548749,0.47699530516431926,0.09055118110236221
789,1121.0,825.0,722.0,285.0,28.0,0.735950044603033,0.8751515151515151,0.39473684210526316,0.09824561403508772
790,1679.0,1545.0,1399.0,666.0,57.0,0.9201905896366885,0.9055016181229774,0.4760543245175125,0.08558558558558559
791,1146.0,905.0,841.0,351.0,83.0,0.7897033158813264,0.9292817679558011,0.4173602853745541,0.23646723646723647
792,1296.0,938.0,859.0,309.0,56.0,0.7237654320987654,0.9157782515991472,0.359720605355064,0.18122977346278318
793,1448.0,1332.0,1203.0,556.0,78.0,0.919889502762431,0.9031531531531531,0.4621778886118038,0.14028776978417265
794,848.0,780.0,703.0,218.0,54.0,0.9198113207547169,0.9012820512820513,0.310099573257468,0.24770642201834864
795,962.0,885.0,811.0,490.0,107.0,0.91995841995842,0.9163841807909604,0.6041923551171393,0.21836734693877552
796,927.0,689.0,610.0,189.0,22.0,0.7432578209277239,0.8853410740203193,0.30983606557377047,0.1164021164021164
797,1998.0,1838.0,1673.0,803.0,112.0,0.91991991991992,0.9102285092491839,0.47997609085475196,0.13947696139476962
798,1499.0,1379.0,1279.0,373.0,54.0,0.9199466310873916,0.9274836838288615,0.29163408913213446,0.1447721179624665
799,1789.0,1646.0,1490.0,652.0,69.0,0.9200670765790945,0.905224787363305,0.4375838926174497,0.1058282208588957
800,1546.0,1422.0,1358.0,561.0,65.0,0.9197930142302717,0.9549929676511955,0.41310751104565535,0.11586452762923351
801,720.0,662.0,612.0,247.0,26.0,0.9194444444444444,0.9244712990936556,0.4035947712418301,0.10526315789473684
802,1561.0,1436.0,1259.0,537.0,116.0,0.9199231262011531,0.8767409470752089,0.42652899126290705,0.21601489757914338
803,1138.0,774.0,715.0,364.0,38.0,0.680140597539543,0.9237726098191215,0.509090909090909,0.1043956043956044
804,802.0,602.0,535.0,183.0,18.0,0.7506234413965087,0.8887043189368771,0.34205607476635513,0.09836065573770492
805,1368.0,891.0,845.0,374.0,38.0,0.6513157894736842,0.9483726150392817,0.44260355029585796,0.10160427807486631
806,1456.0,1339.0,1206.0,538.0,74.0,0.9196428571428571,0.90067214339059,0.4461028192371476,0.137546468401487
807,1286.0,1183.0,1100.0,638.0,78.0,0.9199066874027994,0.9298393913778529,0.58,0.12225705329153605
808,2535.0,2332.0,2072.0,1017.0,60.0,0.9199211045364891,0.888507718696398,0.4908301158301158,0.058997050147492625
809,1603.0,1475.0,1342.0,647.0,91.0,0.9201497192763568,0.9098305084745762,0.4821162444113264,0.14064914992272023
810,2116.0,1947.0,1814.0,511.0,75.0,0.9201323251417769,0.9316897791474062,0.2816979051819184,0.14677103718199608
811,976.0,884.0,819.0,349.0,35.0,0.9057377049180327,0.9264705882352942,0.4261294261294261,0.10028653295128939
812,1526.0,1404.0,1271.0,635.0,66.0,0.9200524246395806,0.9052706552706553,0.4996066089693155,0.10393700787401575
813,1350.0,1242.0,1130.0,581.0,88.0,0.92,0.9098228663446055,0.5141592920353982,0.1514629948364888
814,1461.0,1104.0,1006.0,459.0,47.0,0.75564681724846,0.9112318840579711,0.4562624254473161,0.10239651416122005
815,1366.0,1093.0,1016.0,374.0,57.0,0.8001464128843339,0.929551692589204,0.36811023622047245,0.15240641711229946
816,1501.0,1117.0,1024.0,464.0,49.0,0.7441705529646903,0.9167412712623098,0.453125,0.10560344827586207
817,1295.0,1191.0,1071.0,374.0,55.0,0.9196911196911197,0.8992443324937027,0.3492063492063492,0.14705882352941177
818,1600.0,1472.0,1330.0,711.0,89.0,0.92,0.9035326086956522,0.5345864661654135,0.12517580872011252
819,963.0,886.0,833.0,298.0,24.0,0.9200415368639667,0.9401805869074492,0.3577430972388956,0.08053691275167785
820,1546.0,1302.0,1184.0,574.0,109.0,0.8421733505821475,0.9093701996927803,0.4847972972972973,0.18989547038327526
821,1561.0,1303.0,1171.0,795.0,86.0,0.83472133247918,0.898695318495779,0.6789069171648164,0.10817610062893082
822,1932.0,1209.0,1100.0,539.0,95.0,0.6257763975155279,0.9098428453267163,0.49,0.17625231910946196
823,2709.0,2492.0,2293.0,1067.0,96.0,0.9198966408268734,0.9201444622792937,0.4653292629742695,0.08997188378631678
824,1939.0,1539.0,1430.0,388.0,36.0,0.7937080969571945,0.9291747888239116,0.27132867132867133,0.09278350515463918
825,1470.0,1078.0,1027.0,311.0,29.0,0.7333333333333333,0.9526901669758813,0.3028237585199611,0.0932475884244373
826,1433.0,1318.0,1242.0,461.0,47.0,0.9197487787857641,0.9423368740515933,0.3711755233494364,0.1019522776572668
827,2246.0,2067.0,1890.0,623.0,79.0,0.9203027604630454,0.9143686502177069,0.3296296296296296,0.12680577849117175
828,1463.0,1346.0,1258.0,598.0,126.0,0.9200273410799726,0.9346210995542348,0.4753577106518283,0.21070234113712374
829,1854.0,1139.0,994.0,334.0,31.0,0.6143473570658037,0.8726953467954346,0.33601609657947684,0.09281437125748503
830,1746.0,1606.0,1456.0,592.0,69.0,0.9198167239404352,0.9066002490660025,0.4065934065934066,0.11655405405405406
831,744.0,482.0,432.0,205.0,27.0,0.6478494623655914,0.8962655601659751,0.47453703703703703,0.13170731707317074
832,2085.0,1918.0,1756.0,641.0,79.0,0.9199040767386091,0.9155370177267987,0.36503416856492027,0.12324492979719189
833,1347.0,1240.0,1138.0,379.0,50.0,0.9205642167780252,0.917741935483871,0.3330404217926186,0.13192612137203166
834,1444.0,1328.0,1202.0,701.0,57.0,0.9196675900277008,0.9051204819277109,0.5831946755407654,0.08131241084165478
835,1716.0,1579.0,1447.0,542.0,74.0,0.9201631701631702,0.9164027865737808,0.37456807187284036,0.13653136531365315
836,441.0,275.0,252.0,173.0,13.0,0.6235827664399093,0.9163636363636364,0.6865079365079365,0.07514450867052024
837,1085.0,998.0,912.0,409.0,57.0,0.919815668202765,0.9138276553106213,0.44846491228070173,0.1393643031784841
838,1184.0,1089.0,984.0,304.0,48.0,0.9197635135135135,0.9035812672176309,0.3089430894308943,0.15789473684210525
839,1155.0,1062.0,972.0,360.0,46.0,0.9194805194805195,0.9152542372881356,0.37037037037037035,0.12777777777777777
840,1051.0,967.0,899.0,479.0,82.0,0.9200761179828735,0.9296794208893485,0.5328142380422692,0.17118997912317327
841,966.0,889.0,830.0,289.0,35.0,0.9202898550724637,0.9336332958380202,0.3481927710843373,0.12110726643598616
842,1425.0,1295.0,1201.0,447.0,89.0,0.9087719298245615,0.9274131274131274,0.37218984179850123,0.19910514541387025
843,1663.0,1443.0,1318.0,514.0,35.0,0.867708959711365,0.9133749133749134,0.3899848254931715,0.06809338521400778
844,1202.0,1106.0,1003.0,403.0,52.0,0.9201331114808652,0.906871609403255,0.4017946161515454,0.12903225806451613
845,1539.0,1382.0,1279.0,623.0,55.0,0.8979857050032488,0.9254703328509407,0.4870992963252541,0.08828250401284109
846,1630.0,1499.0,1461.0,431.0,42.0,0.9196319018404908,0.9746497665110073,0.2950034223134839,0.09744779582366589
847,1735.0,1596.0,1461.0,589.0,73.0,0.9198847262247839,0.9154135338345865,0.40314852840520193,0.12393887945670629
848,1928.0,1766.0,1657.0,591.0,61.0,0.9159751037344398,0.9382785956964892,0.3566686783343392,0.10321489001692047
849,1591.0,1371.0,1334.0,472.0,52.0,0.8617221873035826,0.9730123997082422,0.3538230884557721,0.11016949152542373
850,3084.0,2837.0,2643.0,937.0,141.0,0.9199092088197146,0.9316179062389849,0.3545213772228528,0.15048025613660618
851,1837.0,1690.0,1565.0,726.0,74.0,0.9199782253674469,0.9260355029585798,0.4638977635782748,0.10192837465564739
852,1944.0,1788.0,1704.0,668.0,102.0,0.9197530864197531,0.9530201342281879,0.392018779342723,0.15269461077844312
853,1298.0,1194.0,1080.0,506.0,73.0,0.9198767334360555,0.9045226130653267,0.4685185185185185,0.1442687747035573
854,783.0,721.0,673.0,312.0,45.0,0.9208173690932312,0.9334257975034674,0.4635958395245171,0.14423076923076922
855,958.0,569.0,506.0,280.0,37.0,0.593945720250522,0.8892794376098418,0.5533596837944664,0.13214285714285715
856,1558.0,1434.0,1292.0,409.0,42.0,0.920410783055199,0.900976290097629,0.31656346749226005,0.10268948655256724
857,693.0,637.0,582.0,218.0,25.0,0.9191919191919192,0.9136577708006279,0.3745704467353952,0.11467889908256881
858,1563.0,1438.0,1294.0,503.0,73.0,0.9200255918106206,0.8998609179415855,0.38871715610510044,0.14512922465208747
859,1453.0,1167.0,1086.0,542.0,68.0,0.8031658637302134,0.9305912596401028,0.4990791896869245,0.12546125461254612
860,1591.0,1389.0,1301.0,607.0,76.0,0.8730358265241986,0.9366450683945284,0.4665641813989239,0.12520593080724876
861,873.0,803.0,744.0,366.0,37.0,0.9198167239404352,0.9265255292652553,0.49193548387096775,0.10109289617486339
862,1783.0,1641.0,1467.0,827.0,147.0,0.9203589455973079,0.8939670932358318,0.5637355146557601,0.1777509068923821
863,1585.0,1458.0,1331.0,477.0,51.0,0.9198738170347003,0.9128943758573388,0.3583771600300526,0.1069182389937107
864,4044.0,3557.0,3196.0,1697.0,171.0,0.8795746785361028,0.8985099803204948,0.5309762202753442,0.10076605774896877
865,1882.0,1731.0,1579.0,768.0,112.0,0.9197662061636557,0.9121894858463316,0.4863837872070931,0.14583333333333334
866,839.0,772.0,720.0,308.0,52.0,0.9201430274135876,0.9326424870466321,0.42777777777777776,0.16883116883116883
867,1050.0,727.0,654.0,338.0,49.0,0.6923809523809524,0.8995873452544704,0.5168195718654435,0.14497041420118342
868,1344.0,968.0,887.0,434.0,42.0,0.7202380952380952,0.9163223140495868,0.48928974069898534,0.0967741935483871
869,1310.0,1206.0,1100.0,571.0,83.0,0.9206106870229007,0.912106135986733,0.519090909090909,0.14535901926444833
870,1625.0,1495.0,1365.0,662.0,81.0,0.92,0.9130434782608695,0.484981684981685,0.12235649546827794
871,1023.0,941.0,820.0,367.0,24.0,0.9198435972629521,0.871413390010627,0.4475609756097561,0.0653950953678474
872,1791.0,1517.0,1397.0,550.0,71.0,0.8470128419877163,0.92089650626236,0.3937007874015748,0.1290909090909091
873,1016.0,935.0,839.0,303.0,23.0,0.9202755905511811,0.8973262032085562,0.36114421930870083,0.07590759075907591
874,1698.0,1484.0,1327.0,474.0,75.0,0.8739693757361602,0.8942048517520216,0.3571966842501884,0.15822784810126583
875,1058.0,974.0,881.0,374.0,39.0,0.9206049149338374,0.9045174537987679,0.4245175936435868,0.10427807486631016
876,1190.0,1095.0,1001.0,370.0,50.0,0.9201680672268907,0.9141552511415525,0.3696303696303696,0.13513513513513514
877,1807.0,1430.0,1278.0,407.0,47.0,0.7913669064748201,0.8937062937062937,0.31846635367762127,0.11547911547911548
878,1763.0,1622.0,1442.0,707.0,67.0,0.9200226885989791,0.8890258939580764,0.49029126213592233,0.09476661951909476
879,2272.0,1294.0,1177.0,472.0,76.0,0.5695422535211268,0.9095826893353941,0.4010195412064571,0.16101694915254236
880,2014.0,1853.0,1692.0,833.0,94.0,0.920059582919563,0.9131138694009714,0.4923167848699764,0.11284513805522209
881,1320.0,1055.0,944.0,294.0,44.0,0.7992424242424242,0.8947867298578199,0.3114406779661017,0.14965986394557823
882,902.0,720.0,652.0,297.0,31.0,0.7982261640798226,0.9055555555555556,0.455521472392638,0.10437710437710437
883,1623.0,1493.0,1367.0,466.0,60.0,0.9199014171287738,0.9156061620897522,0.3408924652523775,0.12875536480686695
884,1784.0,1527.0,1391.0,715.0,77.0,0.8559417040358744,0.9109364767518009,0.514018691588785,0.1076923076923077
885,1785.0,1642.0,1553.0,833.0,125.0,0.9198879551820728,0.9457978075517661,0.536381197681906,0.15006002400960383
