Date,Campaign,Ad Group,Impressions,Clicks,CTR,Avg CPM,Avg CPC,Cost,Avg Position,Conversions,Cost / Conversion
"02 May, 2012",Mountain Bikes,Common Keywords,9192,49,0.53%,$4.4,$0.83,$40.48,4.2,5,$8.1
"02 May, 2012",Mountain Bikes,Athletic Bikes,9628,47,0.49%,$6.48,$1.33,$62.36,4.1,10,$6.24
"02 May, 2012",Mountain Bikes,Adult Bikes,6752,87,1.29%,$24.61,$1.91,$166.17,4.3,13,$12.78
"02 May, 2012",Mountain Bikes,Kids Bikes,7553,70,0.93%,$12.11,$1.31,$91.47,1.8,8,$11.43
"03 May, 2012",Mountain Bikes,Common Keywords,9835,72,0.73%,$14.32,$1.96,$140.84,3.8,8,$17.6
"03 May, 2012",Mountain Bikes,Athletic Bikes,8494,42,0.49%,$6.14,$1.24,$52.15,4.4,3,$17.38
"03 May, 2012",Mountain Bikes,Adult Bikes,6001,89,1.48%,$8.77,$0.59,$52.6,4.9,12,$4.38
"03 May, 2012",Mountain Bikes,Kids Bikes,8226,72,0.88%,$20.41,$2.33,$167.86,2,12,$13.99
"04 May, 2012",Mountain Bikes,Common Keywords,8304,97,1.17%,$21.55,$1.84,$178.94,4.3,8,$22.37
"04 May, 2012",Mountain Bikes,Athletic Bikes,8294,35,0.42%,$3.84,$0.91,$31.82,4,14,$2.27
"04 May, 2012",Mountain Bikes,Adult Bikes,9554,87,0.91%,$7.51,$0.82,$71.72,4.3,14,$5.12
"04 May, 2012",Mountain Bikes,Kids Bikes,7290,88,1.21%,$11.36,$0.94,$82.78,1.7,12,$6.9
"05 May, 2012",Mountain Bikes,Common Keywords,9263,97,1.05%,$22.19,$2.12,$205.51,4.6,12,$17.13
"05 May, 2012",Mountain Bikes,Athletic Bikes,6701,92,1.37%,$31.94,$2.33,$214.03,4.2,3,$71.34
"05 May, 2012",Mountain Bikes,Adult Bikes,6085,56,0.92%,$16.7,$1.81,$101.62,4,3,$33.87
"05 May, 2012",Mountain Bikes,Kids Bikes,8021,52,0.65%,$13.98,$2.16,$112.17,2.6,3,$37.39
"06 May, 2012",Mountain Bikes,Common Keywords,7925,90,1.14%,$27.72,$2.44,$219.72,4.2,8,$27.46
"06 May, 2012",Mountain Bikes,Athletic Bikes,6918,65,0.94%,$8.32,$0.89,$57.58,3.8,15,$3.84
"06 May, 2012",Mountain Bikes,Adult Bikes,9936,36,0.36%,$7.4,$2.04,$73.49,4.3,8,$9.19
"06 May, 2012",Mountain Bikes,Kids Bikes,6828,60,0.88%,$20.11,$2.29,$137.28,1.9,6,$22.88
"07 May, 2012",Mountain Bikes,Common Keywords,8077,66,0.82%,$8.78,$1.07,$70.92,5,7,$10.13
"07 May, 2012",Mountain Bikes,Athletic Bikes,8278,35,0.42%,$9.42,$2.23,$77.99,4.7,15,$5.2
"07 May, 2012",Mountain Bikes,Adult Bikes,9039,76,0.84%,$18.04,$2.15,$163.09,4.1,13,$12.55
"07 May, 2012",Mountain Bikes,Kids Bikes,9277,75,0.81%,$20.09,$2.48,$186.36,2.4,3,$62.12
"08 May, 2012",Mountain Bikes,Common Keywords,9664,93,0.96%,$6.31,$0.66,$60.98,4.3,15,$4.07
"08 May, 2012",Mountain Bikes,Athletic Bikes,7769,77,0.99%,$20.8,$2.1,$161.63,4.7,10,$16.16
"08 May, 2012",Mountain Bikes,Adult Bikes,7246,46,0.63%,$11.01,$1.73,$79.81,4.3,10,$7.98
"08 May, 2012",Mountain Bikes,Kids Bikes,9957,77,0.77%,$13.75,$1.78,$136.88,2.6,9,$15.21
"09 May, 2012",Mountain Bikes,Common Keywords,8112,56,0.69%,$4.84,$0.7,$39.27,4.8,12,$3.27
"09 May, 2012",Mountain Bikes,Athletic Bikes,7460,34,0.46%,$10.88,$2.39,$81.19,4,4,$20.3
"09 May, 2012",Mountain Bikes,Adult Bikes,7254,85,1.17%,$10.12,$0.86,$73.38,4,9,$8.15
"09 May, 2012",Mountain Bikes,Kids Bikes,6806,37,0.54%,$8.93,$1.64,$60.8,2.2,5,$12.16
"10 May, 2012",Mountain Bikes,Common Keywords,7571,65,0.86%,$20.1,$2.34,$152.17,3.9,14,$10.87
"10 May, 2012",Mountain Bikes,Athletic Bikes,7186,90,1.25%,$15.32,$1.22,$110.11,4.5,11,$10.01
"10 May, 2012",Mountain Bikes,Adult Bikes,7581,98,1.29%,$31.32,$2.42,$237.43,4.2,13,$18.26
"10 May, 2012",Mountain Bikes,Kids Bikes,9592,63,0.66%,$11.02,$1.68,$105.71,1.8,12,$8.81
"11 May, 2012",Mountain Bikes,Common Keywords,7967,95,1.19%,$17.84,$1.5,$142.12,3.8,5,$28.42
"11 May, 2012",Mountain Bikes,Athletic Bikes,9680,77,0.80%,$6.34,$0.8,$61.37,4.5,14,$4.38
"11 May, 2012",Mountain Bikes,Adult Bikes,8545,44,0.51%,$3.74,$0.73,$32,5.2,10,$3.2
"11 May, 2012",Mountain Bikes,Kids Bikes,8539,63,0.74%,$6.69,$0.91,$57.13,2.2,11,$5.19
"12 May, 2012",Mountain Bikes,Common Keywords,8738,30,0.34%,$8.33,$2.43,$72.76,3.9,11,$6.61
"12 May, 2012",Mountain Bikes,Athletic Bikes,9216,85,0.92%,$18.09,$1.96,$166.7,4,7,$23.81
"12 May, 2012",Mountain Bikes,Adult Bikes,8441,44,0.52%,$11.78,$2.26,$99.46,4.3,8,$12.43
"12 May, 2012",Mountain Bikes,Kids Bikes,6717,38,0.57%,$3.64,$0.64,$24.44,2.2,14,$1.75
"13 May, 2012",Mountain Bikes,Common Keywords,7411,37,0.50%,$8.76,$1.76,$64.94,4.2,13,$5
"13 May, 2012",Mountain Bikes,Athletic Bikes,6354,37,0.58%,$9.84,$1.69,$62.53,4.4,14,$4.47
"13 May, 2012",Mountain Bikes,Adult Bikes,7448,57,0.77%,$17.66,$2.31,$131.51,5,5,$26.3
"13 May, 2012",Mountain Bikes,Kids Bikes,9937,55,0.55%,$5.32,$0.96,$52.86,1.9,6,$8.81
"14 May, 2012",Mountain Bikes,Common Keywords,9763,82,0.84%,$9.93,$1.18,$96.95,4.2,8,$12.12
"14 May, 2012",Mountain Bikes,Athletic Bikes,7355,51,0.69%,$10.59,$1.53,$77.92,5.1,3,$25.97
"14 May, 2012",Mountain Bikes,Adult Bikes,6365,92,1.45%,$35.76,$2.47,$227.6,5.8,4,$56.9
"14 May, 2012",Mountain Bikes,Kids Bikes,8444,38,0.45%,$7.94,$1.76,$67.07,2.7,12,$5.59
"15 May, 2012",Mountain Bikes,Common Keywords,7879,97,1.23%,$29.08,$2.36,$229.1,4.6,15,$15.27
"15 May, 2012",Mountain Bikes,Athletic Bikes,8453,66,0.78%,$10.72,$1.37,$90.61,5.3,7,$12.94
"15 May, 2012",Mountain Bikes,Adult Bikes,7178,94,1.31%,$16.23,$1.24,$116.48,4.1,4,$29.12
"15 May, 2012",Mountain Bikes,Kids Bikes,6656,58,0.87%,$17.18,$1.97,$114.36,2.1,14,$8.17
"16 May, 2012",Mountain Bikes,Common Keywords,7976,90,1.13%,$26.96,$2.39,$214.99,4.1,10,$21.5
"16 May, 2012",Mountain Bikes,Athletic Bikes,6799,56,0.82%,$11.1,$1.35,$75.5,3.7,5,$15.1
"16 May, 2012",Mountain Bikes,Adult Bikes,8332,92,1.10%,$18.67,$1.69,$155.55,4.6,7,$22.22
"16 May, 2012",Mountain Bikes,Kids Bikes,8969,78,0.87%,$20.99,$2.41,$188.27,1.8,8,$23.53
"17 May, 2012",Mountain Bikes,Common Keywords,7881,65,0.82%,$8.59,$1.04,$67.72,3.6,13,$5.21
"17 May, 2012",Mountain Bikes,Athletic Bikes,7518,63,0.84%,$4.99,$0.6,$37.55,3.8,15,$2.5
"17 May, 2012",Mountain Bikes,Adult Bikes,9955,65,0.65%,$12.55,$1.92,$124.91,3.9,8,$15.61
"17 May, 2012",Mountain Bikes,Kids Bikes,8700,42,0.48%,$9.68,$2.01,$84.26,2.1,8,$10.53
"18 May, 2012",Mountain Bikes,Common Keywords,6233,62,0.99%,$12.39,$1.25,$77.22,3.6,3,$25.74
"18 May, 2012",Mountain Bikes,Athletic Bikes,7139,41,0.57%,$9.38,$1.63,$66.94,3.8,3,$22.31
"18 May, 2012",Mountain Bikes,Adult Bikes,9208,86,0.93%,$19.93,$2.13,$183.53,3.9,15,$12.24
"18 May, 2012",Mountain Bikes,Kids Bikes,6271,94,1.50%,$35.6,$2.37,$223.24,2.3,10,$22.32
"19 May, 2012",Mountain Bikes,Common Keywords,9342,69,0.74%,$12.23,$1.66,$114.22,3.8,15,$7.61
"19 May, 2012",Mountain Bikes,Athletic Bikes,8143,96,1.18%,$26.04,$2.21,$212.01,4.3,11,$19.27
"19 May, 2012",Mountain Bikes,Adult Bikes,9142,84,0.92%,$19.23,$2.09,$175.81,4,13,$13.52
"19 May, 2012",Mountain Bikes,Kids Bikes,6344,66,1.04%,$23.48,$2.26,$148.97,2.1,14,$10.64
"20 May, 2012",Mountain Bikes,Common Keywords,7280,35,0.48%,$9.89,$2.06,$71.99,3.6,11,$6.54
"20 May, 2012",Mountain Bikes,Athletic Bikes,8219,82,1.00%,$17.54,$1.76,$144.18,3.7,8,$18.02
"20 May, 2012",Mountain Bikes,Adult Bikes,8166,67,0.82%,$17.17,$2.09,$140.25,4.5,6,$23.37
"20 May, 2012",Mountain Bikes,Kids Bikes,9880,36,0.36%,$2.33,$0.64,$22.98,2,13,$1.77
"21 May, 2012",Mountain Bikes,Common Keywords,9231,38,0.41%,$10.27,$2.5,$94.82,4.2,7,$13.55
"21 May, 2012",Mountain Bikes,Athletic Bikes,7125,72,1.01%,$12.29,$1.22,$87.58,5.3,8,$10.95
"21 May, 2012",Mountain Bikes,Adult Bikes,9481,41,0.43%,$6.88,$1.59,$65.21,4.4,11,$5.93
"21 May, 2012",Mountain Bikes,Kids Bikes,9589,42,0.44%,$3.77,$0.86,$36.14,1.8,9,$4.02
"22 May, 2012",Mountain Bikes,Common Keywords,7118,38,0.53%,$7.7,$1.44,$54.81,4,15,$3.65
"22 May, 2012",Mountain Bikes,Athletic Bikes,9305,38,0.41%,$3.77,$0.92,$35.06,4.9,5,$7.01
"22 May, 2012",Mountain Bikes,Adult Bikes,8711,98,1.13%,$15.94,$1.42,$138.84,4,3,$46.28
"22 May, 2012",Mountain Bikes,Kids Bikes,9873,65,0.66%,$4.72,$0.72,$46.58,1.8,10,$4.66
"23 May, 2012",Mountain Bikes,Common Keywords,9484,60,0.63%,$3.99,$0.63,$37.87,3.5,13,$2.91
"23 May, 2012",Mountain Bikes,Athletic Bikes,6278,94,1.50%,$34.39,$2.3,$215.91,3.9,14,$15.42
"23 May, 2012",Mountain Bikes,Adult Bikes,6925,95,1.37%,$28.88,$2.11,$200.02,4.3,3,$66.67
"23 May, 2012",Mountain Bikes,Kids Bikes,8746,73,0.83%,$17.81,$2.13,$155.8,1.7,7,$22.26
"24 May, 2012",Mountain Bikes,Common Keywords,6791,64,0.94%,$8.25,$0.88,$56.03,3.5,8,$7
"24 May, 2012",Mountain Bikes,Athletic Bikes,8711,77,0.88%,$9.21,$1.04,$80.21,3.9,12,$6.68
"24 May, 2012",Mountain Bikes,Adult Bikes,9155,69,0.75%,$14.41,$1.91,$131.9,4.6,11,$11.99
"24 May, 2012",Mountain Bikes,Kids Bikes,9034,54,0.60%,$10.97,$1.83,$99.09,2.1,10,$9.91
"25 May, 2012",Mountain Bikes,Common Keywords,7172,70,0.98%,$6.81,$0.7,$48.85,3.6,10,$4.89
"25 May, 2012",Mountain Bikes,Athletic Bikes,8763,41,0.47%,$2.98,$0.64,$26.13,5.1,15,$1.74
"25 May, 2012",Mountain Bikes,Adult Bikes,8375,78,0.93%,$15.33,$1.65,$128.43,4.2,6,$21.4
"25 May, 2012",Mountain Bikes,Kids Bikes,8185,65,0.79%,$16.4,$2.06,$134.2,2.6,3,$44.73
"26 May, 2012",Mountain Bikes,Common Keywords,8666,93,1.07%,$8.13,$0.76,$70.49,3.3,12,$5.87
"26 May, 2012",Mountain Bikes,Athletic Bikes,6028,68,1.13%,$9.17,$0.81,$55.29,5,8,$6.91
"26 May, 2012",Mountain Bikes,Adult Bikes,9314,68,0.73%,$8.93,$1.22,$83.15,4.1,8,$10.39
"26 May, 2012",Mountain Bikes,Kids Bikes,9399,70,0.74%,$18.19,$2.44,$171,1.9,11,$15.55
"27 May, 2012",Mountain Bikes,Common Keywords,7955,61,0.77%,$12.9,$1.68,$102.59,3.5,6,$17.1
"27 May, 2012",Mountain Bikes,Athletic Bikes,6264,68,1.09%,$23.27,$2.14,$145.73,3.2,5,$29.15
"27 May, 2012",Mountain Bikes,Adult Bikes,6190,30,0.48%,$9.45,$1.95,$58.48,4.7,3,$19.49
"27 May, 2012",Mountain Bikes,Kids Bikes,9766,51,0.52%,$11.41,$2.18,$111.43,2.4,3,$37.14
"28 May, 2012",Mountain Bikes,Common Keywords,6361,60,0.94%,$7.65,$0.81,$48.68,3.7,15,$3.25
"28 May, 2012",Mountain Bikes,Athletic Bikes,8857,91,1.03%,$19.5,$1.9,$172.68,4.3,10,$17.27
"28 May, 2012",Mountain Bikes,Adult Bikes,8276,42,0.51%,$8.55,$1.68,$70.74,5,11,$6.43
"28 May, 2012",Mountain Bikes,Kids Bikes,7506,36,0.48%,$6.62,$1.38,$49.72,2.8,12,$4.14
"29 May, 2012",Mountain Bikes,Common Keywords,8762,95,1.08%,$17.13,$1.58,$150.08,3.9,4,$37.52
"29 May, 2012",Mountain Bikes,Athletic Bikes,9924,75,0.76%,$8.56,$1.13,$84.97,4.1,14,$6.07
"29 May, 2012",Mountain Bikes,Adult Bikes,6589,36,0.55%,$10.3,$1.89,$67.87,5.6,7,$9.7
"29 May, 2012",Mountain Bikes,Kids Bikes,7774,84,1.08%,$13.85,$1.28,$107.7,2.5,3,$35.9
"30 May, 2012",Mountain Bikes,Common Keywords,9951,85,0.85%,$4.87,$0.57,$48.49,3.4,5,$9.7
"30 May, 2012",Mountain Bikes,Athletic Bikes,7742,92,1.19%,$9.3,$0.78,$72.01,3.6,7,$10.29
"30 May, 2012",Mountain Bikes,Adult Bikes,6170,47,0.76%,$13.24,$1.74,$81.67,4.9,8,$10.21
"30 May, 2012",Mountain Bikes,Kids Bikes,7248,60,0.83%,$15.68,$1.89,$113.62,2.2,14,$8.12
"31 May, 2012",Mountain Bikes,Common Keywords,6972,87,1.25%,$23.36,$1.87,$162.83,3.7,6,$27.14
"31 May, 2012",Mountain Bikes,Athletic Bikes,9128,36,0.39%,$8.47,$2.15,$77.36,3.9,4,$19.34
"31 May, 2012",Mountain Bikes,Adult Bikes,7338,44,0.60%,$12.58,$2.1,$92.35,4.8,14,$6.6
"31 May, 2012",Mountain Bikes,Kids Bikes,9877,76,0.77%,$15.18,$1.97,$149.89,2.1,9,$16.65
"01 June, 2012",Mountain Bikes,Common Keywords,9183,66,0.72%,$6.24,$0.87,$57.32,3.9,5,$11.46
"01 June, 2012",Mountain Bikes,Athletic Bikes,8579,97,1.13%,$20.42,$1.81,$175.14,3.6,5,$35.03
"01 June, 2012",Mountain Bikes,Adult Bikes,8391,71,0.85%,$4.45,$0.53,$37.32,4.6,7,$5.33
"01 June, 2012",Mountain Bikes,Kids Bikes,6029,46,0.76%,$10.75,$1.41,$64.84,1.9,4,$16.21
"02 June, 2012",Mountain Bikes,Common Keywords,9481,60,0.63%,$4.7,$0.74,$44.59,4.1,6,$7.43
"02 June, 2012",Mountain Bikes,Athletic Bikes,7530,92,1.22%,$6.77,$0.55,$51.01,3.2,4,$12.75
"02 June, 2012",Mountain Bikes,Adult Bikes,6315,52,0.82%,$16.7,$2.03,$105.46,4.5,10,$10.55
"02 June, 2012",Mountain Bikes,Kids Bikes,6865,79,1.15%,$18.08,$1.57,$124.14,2.3,14,$8.87
"03 June, 2012",Mountain Bikes,Common Keywords,7998,30,0.38%,$2.11,$0.56,$16.84,3.8,11,$1.53
"03 June, 2012",Mountain Bikes,Athletic Bikes,6087,75,1.23%,$18.69,$1.52,$113.74,3.6,14,$8.12
"03 June, 2012",Mountain Bikes,Adult Bikes,7017,97,1.38%,$15.73,$1.14,$110.35,4.6,8,$13.79
"03 June, 2012",Mountain Bikes,Kids Bikes,7581,84,1.11%,$24.43,$2.2,$185.19,1.9,9,$20.58
"04 June, 2012",Mountain Bikes,Common Keywords,6532,33,0.51%,$7.42,$1.47,$48.45,4.7,10,$4.85
"04 June, 2012",Mountain Bikes,Athletic Bikes,9813,98,1.00%,$22.28,$2.23,$218.62,4.8,9,$24.29
"04 June, 2012",Mountain Bikes,Adult Bikes,6199,51,0.82%,$10.81,$1.31,$67.03,4.7,5,$13.41
"04 June, 2012",Mountain Bikes,Kids Bikes,9991,39,0.39%,$6.97,$1.78,$69.61,1.9,11,$6.33
"05 June, 2012",Mountain Bikes,Common Keywords,8724,54,0.62%,$8.36,$1.35,$72.96,4.3,3,$24.32
"05 June, 2012",Mountain Bikes,Athletic Bikes,7944,64,0.81%,$16.53,$2.05,$131.34,4.4,11,$11.94
"05 June, 2012",Mountain Bikes,Adult Bikes,7592,99,1.30%,$20.56,$1.58,$156.11,5.3,13,$12.01
"05 June, 2012",Mountain Bikes,Kids Bikes,9808,57,0.58%,$13.51,$2.33,$132.55,2.3,6,$22.09
"06 June, 2012",Mountain Bikes,Common Keywords,7869,77,0.98%,$5.29,$0.54,$41.67,4,13,$3.21
"06 June, 2012",Mountain Bikes,Athletic Bikes,6291,88,1.40%,$23.32,$1.67,$146.72,3.9,15,$9.78
"06 June, 2012",Mountain Bikes,Adult Bikes,8246,37,0.45%,$8.9,$1.98,$73.42,4.4,6,$12.24
"06 June, 2012",Mountain Bikes,Kids Bikes,7019,43,0.61%,$5.56,$0.91,$39.03,2,4,$9.76
"07 June, 2012",Mountain Bikes,Common Keywords,6556,92,1.40%,$22.44,$1.6,$147.1,3.8,15,$9.81
"07 June, 2012",Mountain Bikes,Athletic Bikes,7837,58,0.74%,$14.76,$1.99,$115.7,3.8,6,$19.28
"07 June, 2012",Mountain Bikes,Adult Bikes,8135,60,0.74%,$6.55,$0.89,$53.32,4.5,9,$5.92
"07 June, 2012",Mountain Bikes,Kids Bikes,7756,40,0.52%,$11.18,$2.17,$86.7,2.1,8,$10.84
"08 June, 2012",Mountain Bikes,Common Keywords,6271,84,1.34%,$12.77,$0.95,$80.08,3.8,13,$6.16
"08 June, 2012",Mountain Bikes,Athletic Bikes,8995,59,0.66%,$7.15,$1.09,$64.3,3.4,12,$5.36
"08 June, 2012",Mountain Bikes,Adult Bikes,9909,57,0.58%,$7.19,$1.25,$71.25,4.2,6,$11.88
"08 June, 2012",Mountain Bikes,Kids Bikes,7910,97,1.23%,$18.44,$1.5,$145.88,2.3,6,$24.31
"09 June, 2012",Mountain Bikes,Common Keywords,6745,45,0.67%,$16.05,$2.41,$108.24,3.9,5,$21.65
"09 June, 2012",Mountain Bikes,Athletic Bikes,6212,53,0.85%,$6.43,$0.75,$39.94,3,12,$3.33
"09 June, 2012",Mountain Bikes,Adult Bikes,9699,31,0.32%,$2.25,$0.7,$21.78,4.4,6,$3.63
"09 June, 2012",Mountain Bikes,Kids Bikes,7746,32,0.41%,$9.22,$2.23,$71.39,2.1,5,$14.28
"10 June, 2012",Mountain Bikes,Common Keywords,6757,63,0.93%,$11.81,$1.27,$79.79,4,13,$6.14
"10 June, 2012",Mountain Bikes,Athletic Bikes,7246,33,0.46%,$11.35,$2.49,$82.23,3,5,$16.45
"10 June, 2012",Mountain Bikes,Adult Bikes,7177,98,1.37%,$27.94,$2.05,$200.54,4.4,11,$18.23
"10 June, 2012",Mountain Bikes,Kids Bikes,6075,57,0.94%,$16.41,$1.75,$99.68,3.1,9,$11.08
"11 June, 2012",Mountain Bikes,Common Keywords,9732,48,0.49%,$11.64,$2.36,$113.33,4,13,$8.72
"11 June, 2012",Mountain Bikes,Athletic Bikes,9629,39,0.41%,$2.66,$0.66,$25.65,4.1,7,$3.66
"11 June, 2012",Mountain Bikes,Adult Bikes,6258,76,1.21%,$10.38,$0.85,$64.97,5.5,13,$5
"11 June, 2012",Mountain Bikes,Kids Bikes,6989,39,0.56%,$4.65,$0.83,$32.52,2,7,$4.65
"12 June, 2012",Mountain Bikes,Common Keywords,6756,92,1.36%,$16.15,$1.19,$109.08,4.3,13,$8.39
"12 June, 2012",Mountain Bikes,Athletic Bikes,6810,74,1.09%,$23.6,$2.17,$160.69,4.7,10,$16.07
"12 June, 2012",Mountain Bikes,Adult Bikes,8179,71,0.87%,$16.48,$1.9,$134.78,5.3,12,$11.23
"12 June, 2012",Mountain Bikes,Kids Bikes,6964,63,0.90%,$21.15,$2.34,$147.28,2.2,12,$12.27
"13 June, 2012",Mountain Bikes,Common Keywords,8585,44,0.51%,$3.72,$0.73,$31.98,4,7,$4.57
"13 June, 2012",Mountain Bikes,Athletic Bikes,9922,45,0.45%,$8.24,$1.82,$81.76,4.5,10,$8.18
"13 June, 2012",Mountain Bikes,Adult Bikes,6219,65,1.05%,$24.25,$2.32,$150.83,4.7,9,$16.76
"13 June, 2012",Mountain Bikes,Kids Bikes,7674,35,0.46%,$7.03,$1.54,$53.96,1.9,15,$3.6
"14 June, 2012",Mountain Bikes,Common Keywords,8345,55,0.66%,$13.6,$2.06,$113.45,3.9,14,$8.1
"14 June, 2012",Mountain Bikes,Athletic Bikes,7555,62,0.82%,$18.4,$2.24,$139,3.4,10,$13.9
"14 June, 2012",Mountain Bikes,Adult Bikes,7558,57,0.75%,$15.81,$2.1,$119.46,4.6,13,$9.19
"14 June, 2012",Mountain Bikes,Kids Bikes,7576,83,1.10%,$20.04,$1.83,$151.83,1.4,6,$25.31
"15 June, 2012",Mountain Bikes,Common Keywords,8460,90,1.06%,$7.2,$0.68,$60.94,3.6,12,$5.08
"15 June, 2012",Mountain Bikes,Athletic Bikes,8366,75,0.90%,$9.19,$1.02,$76.87,3.3,9,$8.54
"15 June, 2012",Mountain Bikes,Adult Bikes,9505,56,0.59%,$5.5,$0.93,$52.27,4.8,8,$6.53
"15 June, 2012",Mountain Bikes,Kids Bikes,8524,53,0.62%,$14.66,$2.36,$124.97,2,5,$24.99
"16 June, 2012",Mountain Bikes,Common Keywords,8932,31,0.35%,$6.08,$1.75,$54.28,3.9,8,$6.78
"16 June, 2012",Mountain Bikes,Athletic Bikes,8740,98,1.12%,$16,$1.43,$139.81,3.6,12,$11.65
"16 June, 2012",Mountain Bikes,Adult Bikes,8695,31,0.36%,$2.65,$0.74,$23.01,4.7,12,$1.92
"16 June, 2012",Mountain Bikes,Kids Bikes,6470,64,0.99%,$12.22,$1.24,$79.09,2.4,15,$5.27
"17 June, 2012",Mountain Bikes,Common Keywords,7487,35,0.47%,$2.76,$0.59,$20.68,4.1,15,$1.38
"17 June, 2012",Mountain Bikes,Athletic Bikes,9961,32,0.32%,$1.9,$0.59,$18.94,3.2,5,$3.79
"17 June, 2012",Mountain Bikes,Adult Bikes,8470,52,0.61%,$4.99,$0.81,$42.25,4.6,14,$3.02
"17 June, 2012",Mountain Bikes,Kids Bikes,6027,97,1.61%,$30.82,$1.92,$185.78,1.8,12,$15.48
"18 June, 2012",Mountain Bikes,Common Keywords,8294,42,0.51%,$9.19,$1.81,$76.19,3.8,11,$6.93
"18 June, 2012",Mountain Bikes,Athletic Bikes,7025,100,1.42%,$31.69,$2.23,$222.62,2.6,13,$17.12
"18 June, 2012",Mountain Bikes,Adult Bikes,6484,96,1.48%,$29.48,$1.99,$191.17,5.2,3,$63.72
"18 June, 2012",Mountain Bikes,Kids Bikes,7233,56,0.77%,$6.88,$0.89,$49.74,1.7,12,$4.14
"19 June, 2012",Mountain Bikes,Common Keywords,8771,57,0.65%,$11.35,$1.75,$99.59,4.2,8,$12.45
"19 June, 2012",Mountain Bikes,Athletic Bikes,8017,84,1.05%,$22.93,$2.19,$183.84,4.7,9,$20.43
"19 June, 2012",Mountain Bikes,Adult Bikes,8071,52,0.64%,$14.23,$2.21,$114.87,5.6,6,$19.15
"19 June, 2012",Mountain Bikes,Kids Bikes,7218,41,0.57%,$10.19,$1.79,$73.52,3,12,$6.13
"20 June, 2012",Mountain Bikes,Common Keywords,7128,87,1.22%,$20.16,$1.65,$143.73,3.7,15,$9.58
"20 June, 2012",Mountain Bikes,Athletic Bikes,8970,43,0.48%,$8.17,$1.7,$73.3,3,4,$18.32
"20 June, 2012",Mountain Bikes,Adult Bikes,9762,89,0.91%,$20.7,$2.27,$202.12,4.8,7,$28.87
"20 June, 2012",Mountain Bikes,Kids Bikes,6670,94,1.41%,$29.06,$2.06,$193.84,2.1,13,$14.91
"21 June, 2012",Mountain Bikes,Common Keywords,8401,51,0.61%,$14.87,$2.45,$124.89,3.7,9,$13.88
"21 June, 2012",Mountain Bikes,Athletic Bikes,8687,88,1.01%,$23.83,$2.35,$207.04,2.8,9,$23
"21 June, 2012",Mountain Bikes,Adult Bikes,8425,57,0.68%,$6.85,$1.01,$57.71,4.4,4,$14.43
"21 June, 2012",Mountain Bikes,Kids Bikes,7580,45,0.59%,$14.03,$2.36,$106.35,1.7,3,$35.45
"22 June, 2012",Mountain Bikes,Common Keywords,7748,77,0.99%,$12.35,$1.24,$95.67,3.8,3,$31.89
"22 June, 2012",Mountain Bikes,Athletic Bikes,9455,86,0.91%,$15.3,$1.68,$144.66,3.2,9,$16.07
"22 June, 2012",Mountain Bikes,Adult Bikes,7000,92,1.31%,$10.48,$0.8,$73.34,5.1,8,$9.17
"22 June, 2012",Mountain Bikes,Kids Bikes,7742,88,1.14%,$9.48,$0.83,$73.36,2.2,6,$12.23
"23 June, 2012",Mountain Bikes,Common Keywords,7654,56,0.73%,$13.24,$1.81,$101.37,4.1,14,$7.24
"23 June, 2012",Mountain Bikes,Athletic Bikes,7857,76,0.97%,$20.83,$2.15,$163.7,3.1,11,$14.88
"23 June, 2012",Mountain Bikes,Adult Bikes,8142,60,0.74%,$12.01,$1.63,$97.75,4.7,5,$19.55
"23 June, 2012",Mountain Bikes,Kids Bikes,8869,66,0.74%,$6.49,$0.87,$57.56,2.1,11,$5.23
"24 June, 2012",Mountain Bikes,Common Keywords,9625,62,0.64%,$7.28,$1.13,$70.04,3.9,6,$11.67
"24 June, 2012",Mountain Bikes,Athletic Bikes,9389,50,0.53%,$4.86,$0.91,$45.59,3.5,3,$15.2
"24 June, 2012",Mountain Bikes,Adult Bikes,9826,56,0.57%,$5.85,$1.03,$57.51,4.8,4,$14.38
"24 June, 2012",Mountain Bikes,Kids Bikes,9031,56,0.62%,$4.96,$0.8,$44.78,2,13,$3.44
"25 June, 2012",Mountain Bikes,Common Keywords,7522,50,0.66%,$5.81,$0.87,$43.73,4.7,12,$3.64
"25 June, 2012",Mountain Bikes,Athletic Bikes,9226,56,0.61%,$14.93,$2.46,$137.7,5.9,14,$9.84
"25 June, 2012",Mountain Bikes,Adult Bikes,9231,55,0.60%,$2.98,$0.5,$27.52,5,15,$1.83
"25 June, 2012",Mountain Bikes,Kids Bikes,8820,60,0.68%,$14.66,$2.15,$129.28,2.3,3,$43.09
"26 June, 2012",Mountain Bikes,Common Keywords,6315,61,0.97%,$22.16,$2.29,$139.95,4.2,7,$19.99
"26 June, 2012",Mountain Bikes,Athletic Bikes,8166,65,0.80%,$11.35,$1.43,$92.68,4.1,6,$15.45
"26 June, 2012",Mountain Bikes,Adult Bikes,6991,96,1.37%,$24.13,$1.76,$168.69,5.1,13,$12.98
"26 June, 2012",Mountain Bikes,Kids Bikes,7534,53,0.70%,$4.66,$0.66,$35.13,2.4,13,$2.7
"27 June, 2012",Mountain Bikes,Common Keywords,6346,37,0.58%,$6.13,$1.05,$38.92,4.2,8,$4.86
